36	633	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	656	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	11	12	0	0	0	0	0	0	
38	678	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	680	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	713	0	7	0	0	0	0	6	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	
41	725	0	9	0	0	0	0	9	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
42	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	
43	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	
44	759	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	9	0	13	0	17	0	0	
45	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
46	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
47	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	
48	792	15	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	
49	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	
50	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
51	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
52	875	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53	879	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	6	0	14	0	0	16	0	
54	893	0	0	0	0	0	0	4	0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	24	0	
55	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	
56	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	
57	919	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	16	0	0	21	0	0	
58	937	0	0	0	16	0	0	9	0	0	16	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	950	0	9	0	0	12	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	
60	963	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61	2	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62	4	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	6	0	8	0	0	0	0	12	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
64	92	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	94	0	0	0	0	15	0	0	0	0	0	0	0	15	0	11	0	0	0	0	0	0	0	0	0	0	16	0	0	
66	108	0	11	0	0	0	0	12	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
67	119	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68	160	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69	188	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	
70	195	0	0	0	0	0	0	15	0	0	0	0	0	16	0	15	0	0	0	0	0	0	0	0	0	0	0	10	0	
71	197	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	248	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73	269	0	0	0	0	0	0	0	0	0	0	18	0	15	0	0	0	11	0	0	0	16	0	0	0	0	0	0	0	
74	324	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	352	0	7	0	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
76	361	0	10	0	0	0	0	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
77	367	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	373	0	0	0	0	0	0	0	0	0	19	13	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
79	381	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80	389	0	10	0	0	0	0	8	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	
81	404	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82	414	0	0	0	0	0	0	11	0	0	16	0	0	17	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	
83	417	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	16	0	16	
84	428	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
85	439	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86	446	0	0	0	0	13	0	0	0	0	0	0	0	15	0	0	0	14	0	0	0	0	0	0	0	0	18	0	0	
87	447	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
88	452	0	8	16	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
89	453	0	0	0	0	0	0	0	0	0	0	0	19	16	0	0	0	0	0	0	0	0	10	0	0	0	0	0	15	
90	456	0	16	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	12	0	0	0	0	7	0	
91	462	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92	487	0	0	29	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	
93	555	15	0	14	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	
94	575	14	7	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	
95	592	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
96	601	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97	619	16	0	0	0	0	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	
98	626	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99	643	0	0	0	0	0	0	0	0	19	0	0	0	14	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0	
100	648	0	0	0	11	0	0	0	0	0	0	0	0	19	0	0	0	0	0	18	0	0	0	0	0	0	0	12	0	
101	661	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
102	667	0	0	30	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	15	0	0	0	0	0	
103	745	0	12	31	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
104	748	0	8	0	0	0	0	7	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	
105	790	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106	829	0	9	0	0	0	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
107	841	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108	851	0	0	0	0	0	0	0	0	0	0	0	16	16	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	
109	868	0	0	0	0	0	10	0	15	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	
110	881	0	9	14	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
111	884	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112	906	0	0	0	12	0	0	0	0	0	16	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	
113	917	0	0	0	15	11	0	0	0	0	0	0	0	15	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
114	923	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115	978	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	16	0	0	0	0	17	0	
116	981	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117	990	0	0	14	0	0	15	0	14	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
118	997	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119	3	16	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	14	0	14	0	0	0	0	0	0	0	0	0	
120	13	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
122	64	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
123	80	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
125	86	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
127	101	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
128	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
129	151	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130	154	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
132	187	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133	224	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
134	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
135	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
136	271	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
138	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
139	322	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
140	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
141	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
142	350	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
143	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
144	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
145	425	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
146	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
147	481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	
148	541	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149	578	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150	599	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151	634	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152	652	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
153	653	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	
154	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
155	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
156	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
157	697	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	0	0	0	0	0	0	0	18	
158	716	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159	742	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160	754	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	15	0	0	0	0	0	0	15	0	15	
162	768	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163	778	0	0	0	10	0	0	0	0	0	0	16	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	0	0	
164	804	0	0	0	0	0	0	0	0	0	17	12	0	0	0	14	0	15	0	0	0	0	0	0	0	0	0	0	0	
165	839	0	0	16	13	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	
166	858	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	18	0	0	10	0	0	0	0	0	0	0	
167	864	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	0	10	14	0	0	0	0	0	0	0	
168	869	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169	885	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170	900	0	0	31	15	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	
171	907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	
172	924	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	16	0	0	0	0	0	0	17	0	14	
174	934	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175	938	0	0	0	0	0	0	17	0	0	17	11	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	
176	952	0	0	0	0	0	0	0	0	0	0	0	16	0	0	13	0	17	0	0	0	0	0	0	0	14	0	0	0	
177	991	15	0	0	0	0	11	0	0	0	0	0	0	0	0	0	19	0	0	0	0	12	0	0	0	0	0	0	0	
178	17	0	10	16	0	0	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179	68	0	0	0	0	0	0	0	14	0	17	0	0	13	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	
180	90	0	11	0	0	0	0	9	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	
181	91	0	10	0	0	0	0	11	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	
182	120	0	0	0	14	0	0	0	0	0	0	0	0	16	0	0	16	0	0	0	0	14	0	0	0	0	0	0	0	
183	134	0	8	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	
184	294	0	13	0	0	0	0	0	0	0	0	0	0	16	0	12	0	0	0	0	0	0	0	0	0	0	0	9	0	
185	329	0	0	0	0	15	0	0	0	0	0	0	0	16	0	13	0	0	0	0	0	0	0	0	0	15	0	0	0	
186	331	0	0	0	0	13	0	0	0	0	0	0	0	13	0	14	0	0	0	0	0	0	0	0	0	0	17	0	0	
187	388	15	0	0	0	0	0	0	0	0	0	16	0	15	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	
188	510	0	10	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	
189	556	0	13	14	0	0	0	8	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
190	600	0	0	0	0	0	11	0	13	0	0	0	0	15	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	
191	611	0	7	0	0	0	0	16	0	0	0	0	0	17	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	
192	627	0	0	0	0	0	0	14	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	
193	668	0	9	0	0	0	0	9	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	
194	695	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195	755	0	5	0	0	0	0	16	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	
196	769	0	6	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	15	16	
197	800	0	0	0	0	0	14	0	0	0	17	0	0	13	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	
198	941	0	0	0	15	0	15	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
199	982	0	0	0	0	0	0	10	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	23	0	
200	5	0	0	0	0	0	0	15	14	0	16	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	
201	26	16	10	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	
202	27	0	10	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	16	0	
203	35	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
205	65	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206	126	0	11	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	
207	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
208	157	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209	159	0	9	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	
210	171	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
212	206	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213	229	0	0	0	0	14	0	0	15	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	15	
214	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
215	262	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0	
216	265	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217	275	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
219	290	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
220	307	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
221	313	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
223	332	0	0	0	0	0	16	0	12	0	17	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	
224	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
225	358	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
226	477	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227	486	0	0	0	13	0	0	12	0	16	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228	533	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
